id,NParkings,SumTime,AvgTime,Lon,Lat
168,939,280257.43333333306,298.46372026979026,7.650284416666666,45.05399671794872
169,1672,347264.283333333,207.69394936204125,7.657003249999999,45.05399671794872
170,1276,221144.08333333363,173.3104101358414,7.663722083333332,45.05399671794872
171,848,120090.53333333343,141.61619496855357,7.670440916666666,45.05399671794872
172,1347,155306.51666666678,115.2980821578818,7.6771597499999995,45.05399671794872
173,1004,120640.13333333321,120.15949535192551,7.683878583333333,45.05399671794872
174,311,132656.8666666666,426.5494105037512,7.690597416666666,45.05399671794872
175,194,62627.28333333331,322.82104810996555,7.697316249999999,45.05399671794872
182,26,26697.5,1026.826923076923,7.623409083333333,45.05856584615385
183,85,79373.95000000004,933.8111764705887,7.630127916666666,45.05856584615385
184,411,212786.88333333316,517.729643146796,7.636846749999999,45.05856584615385
185,883,259908.61666666684,294.3472442431108,7.6435655833333325,45.05856584615385
186,903,216255.76666666678,239.48589885566642,7.650284416666666,45.05856584615385
187,1247,238046.78333333356,190.89557604918488,7.657003249999999,45.05856584615385
188,1332,198563.9333333333,149.072022022022,7.663722083333332,45.05856584615385
189,1404,168731.51666666687,120.1791429249764,7.670440916666666,45.05856584615385
190,1316,141015.30000000016,107.1544832826749,7.6771597499999995,45.05856584615385
191,1466,157670.0500000003,107.5511937244204,7.683878583333333,45.05856584615385
192,531,85662.41666666673,161.32281858129326,7.690597416666666,45.05856584615385
193,378,118802.58333333328,314.2925485008817,7.697316249999999,45.05856584615385
194,131,33866.71666666668,258.52455470737925,7.704035083333332,45.05856584615385
199,91,43485.26666666665,477.8600732600731,7.6166902499999996,45.063134974358974
200,234,121145.83333333336,517.7172364672366,7.623409083333333,45.063134974358974
201,356,163098.31666666668,458.1413389513109,7.630127916666666,45.063134974358974
202,557,202059.06666666685,362.76313584679866,7.636846749999999,45.063134974358974
203,626,183402.4000000001,292.9750798722047,7.6435655833333325,45.063134974358974
204,1166,247625.95000000004,212.3721698113208,7.650284416666666,45.063134974358974
205,1179,236807.5666666664,200.8545942889452,7.657003249999999,45.063134974358974
206,999,184061.4666666664,184.24571237904547,7.663722083333332,45.063134974358974
207,1305,179500.23333333354,137.54807151979583,7.670440916666666,45.063134974358974
208,2536,310518.9500000001,122.44438091482655,7.6771597499999995,45.063134974358974
209,1460,166244.41666666677,113.86603881278546,7.683878583333333,45.063134974358974
210,2009,224207.25000000012,111.60141861622704,7.690597416666666,45.063134974358974
211,687,99654.73333333341,145.05783600194093,7.697316249999999,45.063134974358974
212,884,199724.06666666653,225.93220211161372,7.704035083333332,45.063134974358974
213,485,139146.50000000006,286.90000000000015,7.710753916666666,45.063134974358974
214,20,9267.983333333332,463.3991666666666,7.717472749999999,45.063134974358974
216,125,68651.9,549.2152,7.609971416666666,45.0677041025641
217,262,184383.3666666667,703.7533078880408,7.6166902499999996,45.0677041025641
218,207,92581.9333333334,447.2557165861517,7.623409083333333,45.0677041025641
219,540,148277.2833333334,274.5875617283952,7.630127916666666,45.0677041025641
220,642,198628.2000000002,309.3897196261685,7.636846749999999,45.0677041025641
221,727,215522.73333333328,296.4549289316826,7.6435655833333325,45.0677041025641
222,914,165168.33333333343,180.70933625091186,7.650284416666666,45.0677041025641
223,879,165078.0166666667,187.80206674251045,7.657003249999999,45.0677041025641
224,2407,485003.83333333407,201.4972303005127,7.663722083333332,45.0677041025641
225,1471,242694.2000000005,164.98585995921175,7.670440916666666,45.0677041025641
226,2621,411955.36666666646,157.17488236042215,7.6771597499999995,45.0677041025641
227,1205,138646.11666666664,115.05901798063621,7.683878583333333,45.0677041025641
228,1735,222559.09999999977,128.27613832853012,7.690597416666666,45.0677041025641
229,1412,192776.0999999999,136.5269830028328,7.697316249999999,45.0677041025641
230,430,80943.60000000011,188.24093023255838,7.704035083333332,45.0677041025641
231,483,148773.88333333327,308.02046238785357,7.710753916666666,45.0677041025641
232,372,203874.08333333346,548.0486111111114,7.717472749999999,45.0677041025641
233,336,182785.43333333338,544.004265873016,7.724191583333332,45.0677041025641
234,541,259561.39999999994,479.7807763401108,7.609971416666666,45.072273230769234
235,495,183811.80000000002,371.33696969696973,7.6166902499999996,45.072273230769234
236,391,128131.86666666661,327.7029838022164,7.623409083333333,45.072273230769234
237,408,141461.89999999988,346.7203431372546,7.630127916666666,45.072273230769234
238,446,137135.8500000001,307.47948430493295,7.636846749999999,45.072273230769234
239,605,173321.93333333347,286.4825344352619,7.6435655833333325,45.072273230769234
240,852,204974.05,240.57987089201876,7.650284416666666,45.072273230769234
241,791,137138.23333333322,173.37324062368296,7.657003249999999,45.072273230769234
242,1520,217907.29999999952,143.36006578947337,7.663722083333332,45.072273230769234
243,1858,297789.20000000024,160.27405812701844,7.670440916666666,45.072273230769234
244,1717,227888.76666666678,132.72496602601444,7.6771597499999995,45.072273230769234
245,425,40819.133333333324,96.04501960784312,7.683878583333333,45.072273230769234
246,825,147744.78333333327,179.08458585858577,7.690597416666666,45.072273230769234
247,1049,157456.31666666653,150.10135049253245,7.697316249999999,45.072273230769234
248,419,97178.6000000001,231.92983293556108,7.704035083333332,45.072273230769234
249,545,150056.43333333338,275.3329051987768,7.710753916666666,45.072273230769234
250,419,172769.06666666668,412.33667462211616,7.717472749999999,45.072273230769234
251,357,142048.78333333335,397.895751633987,7.724191583333332,45.072273230769234
253,186,58340.98333333333,313.6612007168459,7.6166902499999996,45.07684235897436
254,447,144272.21666666685,322.7566368381809,7.623409083333333,45.07684235897436
255,334,116436.04999999997,348.6109281437125,7.630127916666666,45.07684235897436
256,398,147956.35000000012,371.7496231155782,7.636846749999999,45.07684235897436
257,644,193021.53333333303,299.7228778467904,7.6435655833333325,45.07684235897436
258,532,134238.64999999997,252.32828947368415,7.650284416666666,45.07684235897436
259,821,179163.13333333336,218.22549736094197,7.657003249999999,45.07684235897436
260,1180,194482.1166666665,164.8153531073445,7.663722083333332,45.07684235897436
261,1593,223483.4333333335,140.29091860221814,7.670440916666666,45.07684235897436
262,2118,318474.6000000005,150.36572237960362,7.6771597499999995,45.07684235897436
263,745,110594.29999999987,148.4487248322146,7.683878583333333,45.07684235897436
264,512,103275.31666666674,201.70960286458347,7.690597416666666,45.07684235897436
265,785,159485.36666666658,203.1660721868364,7.697316249999999,45.07684235897436
266,113,36382.300000000025,321.96725663716836,7.704035083333332,45.07684235897436
267,169,71566.09999999999,423.46804733727805,7.710753916666666,45.07684235897436
268,135,106878.38333333333,791.6917283950617,7.717472749999999,45.07684235897436
269,392,255530.41666666674,651.8633078231295,7.724191583333332,45.07684235897436
271,124,65054.033333333304,524.6293010752686,7.6166902499999996,45.08141148717949
272,198,84918.66666666666,428.88215488215485,7.623409083333333,45.08141148717949
273,401,146344.85000000003,364.9497506234415,7.630127916666666,45.08141148717949
274,388,150676.98333333334,388.3427405498282,7.636846749999999,45.08141148717949
275,406,130480.41666666669,321.38033661740565,7.6435655833333325,45.08141148717949
276,594,181976.58333333346,306.35788439955127,7.650284416666666,45.08141148717949
277,806,230194.51666666663,285.60113730355664,7.657003249999999,45.08141148717949
278,860,191126.56666666627,222.24019379844916,7.663722083333332,45.08141148717949
279,603,147873.6833333333,245.22998894416799,7.670440916666666,45.08141148717949
280,375,99997.05000000005,266.6588000000001,7.6771597499999995,45.08141148717949
281,393,106985.16666666667,272.2268871925361,7.683878583333333,45.08141148717949
282,519,114932.8166666667,221.45051380860636,7.690597416666666,45.08141148717949
283,499,115704.16666666663,231.87207748830988,7.697316249999999,45.08141148717949
284,4,1153.6833333333334,288.42083333333335,7.704035083333332,45.08141148717949
285,12,10527.800000000001,877.3166666666667,7.710753916666666,45.08141148717949
286,7,2096.9,299.5571428571429,7.717472749999999,45.08141148717949
289,105,85516.65000000002,814.4442857142859,7.6166902499999996,45.085980615384614
290,59,38796.1,657.5610169491525,7.623409083333333,45.085980615384614
291,55,27083.866666666672,492.4339393939395,7.630127916666666,45.085980615384614
294,296,123619.18333333332,417.6323761261261,7.650284416666666,45.085980615384614
295,338,146314.30000000005,432.88254437869836,7.657003249999999,45.085980615384614
296,324,95120.93333333332,293.5831275720164,7.663722083333332,45.085980615384614
297,655,158975.7999999998,242.71114503816764,7.670440916666666,45.085980615384614
298,510,174365.0833333333,341.8923202614379,7.6771597499999995,45.085980615384614
299,451,159080.5333333331,352.7284552845523,7.683878583333333,45.085980615384614
300,409,132981.1833333332,325.1373675631619,7.690597416666666,45.085980615384614
301,349,115582.73333333334,331.18261700095513,7.697316249999999,45.085980615384614
302,265,96562.40000000001,364.38641509433967,7.704035083333332,45.085980615384614
303,6,1477.3333333333335,246.22222222222226,7.710753916666666,45.085980615384614
312,65,44673.033333333326,687.2774358974358,7.650284416666666,45.09054974358975
313,509,199042.69999999998,391.04656188605105,7.657003249999999,45.09054974358975
314,209,72016.53333333331,344.5767145135565,7.663722083333332,45.09054974358975
315,274,94410.81666666667,344.56502433090026,7.670440916666666,45.09054974358975
316,326,102494.88333333339,314.4014826175871,7.6771597499999995,45.09054974358975
317,507,148277.01666666663,292.45959894806043,7.683878583333333,45.09054974358975
318,298,113917.73333333332,382.27427293064875,7.690597416666666,45.09054974358975
319,264,102017.55000000006,386.43011363636384,7.697316249999999,45.09054974358975
320,128,77380.8833333333,604.5381510416664,7.704035083333332,45.09054974358975
321,215,157115.48333333328,730.7696899224803,7.710753916666666,45.09054974358975
322,179,101481.70000000004,566.9368715083801,7.717472749999999,45.09054974358975
331,290,186389.81666666653,642.723505747126,7.657003249999999,45.095118871794874
332,207,99006.45,478.2920289855072,7.663722083333332,45.095118871794874
333,294,145545.88333333333,495.05402494331065,7.670440916666666,45.095118871794874
334,298,110481.66666666661,370.7438478747202,7.6771597499999995,45.095118871794874
335,309,132379.2666666668,428.4118662351677,7.683878583333333,45.095118871794874
336,205,97211.36666666665,474.2017886178861,7.690597416666666,45.095118871794874
337,217,80371.81666666665,370.37703533026104,7.697316249999999,45.095118871794874
338,161,89952.06666666667,558.7084886128364,7.704035083333332,45.095118871794874
339,120,122926.91666666669,1024.3909722222224,7.710753916666666,45.095118871794874
340,166,123439.61666666668,743.6121485943776,7.717472749999999,45.095118871794874
346,3,4632.65,1544.2166666666665,7.636846749999999,45.099688
347,218,148499.1833333334,681.188914373089,7.6435655833333325,45.099688
348,164,76649.93333333335,467.3776422764229,7.650284416666666,45.099688
349,298,132292.75,443.93540268456377,7.657003249999999,45.099688
350,300,126019.61666666667,420.0653888888889,7.663722083333332,45.099688
351,319,143681.9,450.41347962382446,7.670440916666666,45.099688
352,265,169182.18333333347,638.4233333333339,7.6771597499999995,45.099688
353,227,145240.40000000014,639.8255506607935,7.683878583333333,45.099688
354,157,119734.33333333333,762.6390658174097,7.690597416666666,45.099688
355,338,158190.03333333338,468.0178500986195,7.697316249999999,45.099688
356,99,95329.91666666664,962.9284511784509,7.704035083333332,45.099688
357,46,35990.149999999994,782.3945652173912,7.710753916666666,45.099688
364,263,147072.34999999992,559.210456273764,7.636846749999999,45.10425712820513
365,224,127210.13333333332,567.9023809523809,7.6435655833333325,45.10425712820513
366,170,162076.1833333333,953.38931372549,7.650284416666666,45.10425712820513
367,130,98134.66666666661,754.8820512820508,7.657003249999999,45.10425712820513
368,491,373236.60000000044,760.1560081466404,7.663722083333332,45.10425712820513
369,290,177016.8833333335,610.4030459770121,7.670440916666666,45.10425712820513
370,306,240340.46666666676,785.4263616557737,7.6771597499999995,45.10425712820513
371,311,198768.91666666672,639.1283494105039,7.683878583333333,45.10425712820513
372,27,33984.3,1258.677777777778,7.690597416666666,45.10425712820513
373,362,316686.55000000005,874.8247237569062,7.697316249999999,45.10425712820513
374,269,189404.49999999994,704.1059479553901,7.704035083333332,45.10425712820513
382,80,45717.13333333333,571.4641666666666,7.636846749999999,45.108826256410254
383,213,140471.7333333334,659.4917057902976,7.6435655833333325,45.108826256410254
384,181,217273.86666666667,1200.408103130755,7.650284416666666,45.108826256410254
385,408,359858.25000000023,882.0055147058829,7.657003249999999,45.108826256410254
386,1,114.93333333333334,114.93333333333334,7.663722083333332,45.108826256410254
401,227,111012.88333333333,489.0435389133627,7.6435655833333325,45.11339538461539
402,3,767.4166666666667,255.80555555555557,7.650284416666666,45.11339538461539
403,8,5782.299999999999,722.7874999999999,7.657003249999999,45.11339538461539
429,1,32.25,32.25,7.710753916666666,45.117964512820514
689,1314,590659.333333334,449.5124302384581,7.6435655833333325,45.18650143589743
